Timestamp,Linea,Salud,Tiempo_Ciclo,Evento
2026-02-26 14:29:18,2,75.36,139.11,OK
2026-02-26 14:29:18,3,97.45,137.51,OK
2026-02-26 14:29:19,1,88.76,140.17,OK
2026-02-26 14:29:19,2,75.54,141.96,OK
2026-02-26 14:29:19,3,97.97,138.58,OK
2026-02-26 14:29:20,1,88.77,142.56,OK
2026-02-26 14:29:20,2,75.39,140.43,OK
2026-02-26 14:29:20,3,98.35,138.0,OK
2026-02-26 14:29:21,1,88.44,142.18,OK
2026-02-26 14:29:21,2,75.35,140.65,OK
2026-02-26 14:29:21,3,97.84,137.59,OK
2026-02-26 14:29:22,1,88.6,142.39,OK
2026-02-26 14:29:22,2,74.94,147.92,OK
2026-02-26 14:29:22,3,97.77,137.32,OK
2026-02-26 14:29:23,1,89.37,140.51,OK
2026-02-26 14:29:23,2,74.93,145.16,OK
2026-02-26 14:29:23,3,97.38,137.53,OK
2026-02-26 14:29:24,1,88.86,140.47,OK
2026-02-26 14:29:24,2,74.41,149.49,OK
2026-02-26 14:29:24,3,97.09,138.13,OK
2026-02-26 14:29:25,1,88.73,140.34,OK
2026-02-26 14:29:25,2,74.53,143.94,OK
2026-02-26 14:29:25,3,97.08,138.73,OK
2026-02-26 14:29:26,1,88.09,140.99,OK
2026-02-26 14:29:26,2,74.5,146.44,OK
2026-02-26 14:29:26,3,96.8,137.88,OK
2026-02-26 14:29:27,1,87.92,141.81,OK
2026-02-26 14:29:27,2,74.71,147.85,OK
2026-02-26 14:29:27,3,97.15,139.14,OK
2026-02-26 14:29:28,1,87.71,142.88,OK
2026-02-26 14:29:28,2,75.01,140.23,OK
2026-02-26 14:29:28,3,97.05,138.78,OK
2026-02-26 14:29:29,1,87.73,140.28,OK
2026-02-26 14:29:29,2,74.43,152.02,OK
2026-02-26 14:29:29,3,97.08,138.49,OK
2026-02-26 14:29:30,1,87.42,142.15,OK
2026-02-26 14:29:30,2,74.46,147.41,OK
2026-02-26 14:29:30,3,97.27,138.2,OK
2026-02-26 14:29:31,1,87.4,141.82,OK
2026-02-26 14:29:31,2,74.46,145.48,OK
2026-02-26 14:29:31,3,97.59,138.45,OK
2026-02-26 14:29:32,1,87.75,139.82,OK
2026-02-26 14:29:32,2,74.19,161.2,SCRAP_PART
2026-02-26 14:29:32,3,97.66,137.9,OK
2026-02-26 14:29:33,1,88.08,140.82,OK
2026-02-26 14:29:33,2,74.1,146.12,OK
2026-02-26 14:29:33,3,97.78,137.93,OK
2026-02-26 14:29:34,1,87.73,140.58,OK
2026-02-26 14:29:34,2,74.29,144.89,OK
2026-02-26 14:29:34,3,97.58,137.32,OK
2026-02-26 14:29:35,1,87.78,141.7,OK
2026-02-26 14:29:35,2,73.56,152.61,OK
2026-02-26 14:29:35,3,97.33,138.57,OK
2026-02-26 14:29:36,1,87.65,142.55,OK
2026-02-26 14:29:36,2,72.71,146.69,OK
2026-02-26 14:29:36,3,97.66,137.65,OK
2026-02-26 14:29:37,1,87.87,141.79,OK
2026-02-26 14:29:37,2,72.96,147.76,OK
2026-02-26 14:29:37,3,97.34,137.76,OK
2026-02-26 14:29:38,1,87.64,152.45,SPIKE
2026-02-26 14:29:38,2,73.09,153.25,OK
2026-02-26 14:29:38,3,96.98,138.53,OK
2026-02-26 14:29:39,1,88.42,139.6,OK
2026-02-26 14:29:39,2,72.81,139.78,OK
2026-02-26 14:29:39,3,96.55,138.3,OK
2026-02-26 14:29:40,1,88.56,141.66,OK
2026-02-26 14:29:40,2,72.63,145.61,OK
2026-02-26 14:29:40,3,96.17,137.51,OK
2026-02-26 14:29:41,1,88.83,140.71,OK
2026-02-26 14:29:41,2,72.66,141.89,OK
2026-02-26 14:29:41,3,95.81,138.24,OK
2026-02-26 14:29:42,1,88.74,144.72,OK
2026-02-26 14:29:42,2,72.52,137.03,OK
2026-02-26 14:29:42,3,95.75,137.13,OK
2026-02-26 14:29:43,1,88.68,142.02,OK
2026-02-26 14:29:43,2,72.44,144.64,OK
2026-02-26 14:29:43,3,96.15,138.23,OK
2026-02-26 14:29:44,1,88.35,139.51,OK
2026-02-26 14:29:44,2,72.88,143.6,OK
2026-02-26 14:29:44,3,96.12,138.14,OK
2026-02-26 14:29:45,1,88.19,143.98,OK
2026-02-26 14:29:45,2,72.65,146.83,OK
2026-02-26 14:29:45,3,95.82,137.97,OK
2026-02-26 14:29:46,1,87.98,139.92,OK
2026-02-26 14:29:46,2,71.89,150.91,OK
2026-02-26 14:29:46,3,95.49,137.68,OK
2026-02-26 14:29:47,1,88.66,142.68,OK
2026-02-26 14:29:47,2,71.59,145.79,OK
2026-02-26 14:29:47,3,95.32,137.35,OK
2026-02-26 14:29:48,1,88.74,140.2,OK
2026-02-26 14:29:48,2,72.01,142.36,OK
2026-02-26 14:29:48,3,95.25,138.4,OK
2026-02-26 14:29:49,1,88.59,141.73,OK
2026-02-26 14:29:49,2,72.54,137.95,OK
2026-02-26 14:29:49,3,95.45,137.9,OK
2026-02-26 14:29:50,1,88.55,143.06,OK
2026-02-26 14:29:50,2,72.34,142.85,OK
2026-02-26 14:29:50,3,95.06,136.7,OK
2026-02-26 14:29:51,1,88.88,142.97,OK
2026-02-26 14:29:51,2,72.5,148.41,OK
2026-02-26 14:29:51,3,95.39,138.63,OK
2026-02-26 14:29:52,1,88.68,140.59,OK
2026-02-26 14:29:52,2,72.47,151.24,OK
2026-02-26 14:29:52,3,95.59,138.8,OK
2026-02-26 14:29:53,1,88.56,141.99,OK
2026-02-26 14:29:53,2,72.42,142.18,OK
2026-02-26 14:29:53,3,94.99,139.32,OK
2026-02-26 14:29:54,1,88.8,142.27,OK
2026-02-26 14:29:54,2,72.35,149.6,OK
2026-02-26 14:29:54,3,95.11,138.54,OK
2026-02-26 14:29:55,1,88.92,142.44,OK
2026-02-26 14:29:55,2,71.69,148.71,OK
2026-02-26 14:29:55,3,95.37,138.02,OK
2026-02-26 14:29:56,1,89.89,140.46,OK
2026-02-26 14:29:56,2,72.19,147.15,OK
2026-02-26 14:29:56,3,96.04,137.88,OK
2026-02-26 14:29:57,1,90.03,138.06,OK
2026-02-26 14:29:57,2,71.91,148.26,OK
2026-02-26 14:29:57,3,96.45,137.58,OK
2026-02-26 14:29:58,1,89.77,142.23,OK
2026-02-26 14:29:58,2,71.99,148.03,OK
2026-02-26 14:29:58,3,95.87,138.23,OK
2026-02-26 14:29:59,1,89.45,141.82,OK
2026-02-26 14:29:59,2,59.7,165.39,SENSOR_FAIL
2026-02-26 14:29:59,3,95.51,137.92,OK
2026-02-26 14:30:00,1,89.34,140.04,OK
2026-02-26 14:30:00,2,60.18,140.01,OK
2026-02-26 14:30:00,3,95.55,137.24,OK
2026-02-26 14:30:02,1,89.32,140.59,OK
2026-02-26 14:30:02,2,59.88,142.36,OK
2026-02-26 14:30:02,3,95.49,138.2,OK
2026-02-26 14:30:03,1,88.95,138.82,OK
2026-02-26 14:30:03,2,59.56,148.01,OK
2026-02-26 14:30:03,3,95.8,137.55,OK
2026-02-26 14:30:04,1,88.57,139.92,OK
2026-02-26 14:30:04,2,59.28,153.01,OK
2026-02-26 14:30:04,3,96.28,138.51,OK
2026-02-26 14:30:05,1,88.46,138.12,OK
2026-02-26 14:30:05,2,59.13,139.74,OK
2026-02-26 14:30:05,3,96.44,137.86,OK
2026-02-26 14:30:06,1,88.67,144.16,OK
2026-02-26 14:30:06,2,59.54,152.64,STUCK
2026-02-26 14:30:06,3,96.37,175.06,SPIKE
2026-02-26 14:30:07,1,88.59,141.11,OK
2026-02-26 14:30:07,2,0,0,MANTENIMIENTO
2026-02-26 14:30:07,3,96.52,138.44,OK
2026-02-26 14:30:08,1,88.75,142.29,OK
2026-02-26 14:30:08,2,0,0,MANTENIMIENTO
2026-02-26 14:30:08,3,96.54,137.67,OK
2026-02-26 14:30:09,1,88.64,139.68,OK
2026-02-26 14:30:09,2,0,0,MANTENIMIENTO
2026-02-26 14:30:09,3,97.06,137.38,OK
2026-02-26 14:30:10,1,88.65,139.79,OK
2026-02-26 14:30:10,2,0,0,MANTENIMIENTO
2026-02-26 14:30:10,3,97.19,137.75,OK
2026-02-26 14:30:11,1,88.62,140.72,OK
2026-02-26 14:30:11,2,0,0,MANTENIMIENTO
2026-02-26 14:30:11,3,96.85,136.59,OK
2026-02-26 14:30:12,1,88.67,143.51,OK
2026-02-26 14:30:12,2,0,0,MANTENIMIENTO
2026-02-26 14:30:12,3,96.38,138.63,OK
2026-02-26 14:30:13,1,89.01,137.75,OK
2026-02-26 14:30:13,2,0,0,MANTENIMIENTO
2026-02-26 14:30:13,3,96.42,138.41,OK
2026-02-26 14:30:14,1,89.34,141.88,OK
2026-02-26 14:30:14,2,0,0,MANTENIMIENTO
2026-02-26 14:30:14,3,96.15,138.09,OK
2026-02-26 14:30:15,1,88.94,141.21,OK
2026-02-26 14:30:15,2,0,0,MANTENIMIENTO
2026-02-26 14:30:15,3,96.16,137.92,OK
2026-02-26 14:30:16,1,88.81,140.37,OK
2026-02-26 14:30:16,2,0,0,MANTENIMIENTO
2026-02-26 14:30:16,3,96.6,138.33,OK
2026-02-26 14:30:17,1,88.47,140.09,OK
2026-02-26 14:30:17,2,0,0,MANTENIMIENTO
2026-02-26 14:30:17,3,96.7,137.04,OK
2026-02-26 14:30:18,1,88.54,138.1,OK
2026-02-26 14:30:18,2,0,0,MANTENIMIENTO
2026-02-26 14:30:18,3,96.78,138.35,OK
2026-02-26 14:30:19,1,88.14,141.01,OK
2026-02-26 14:30:19,2,0,0,MANTENIMIENTO
2026-02-26 14:30:19,3,96.81,138.75,OK
2026-02-26 14:30:20,1,88.35,139.86,OK
2026-02-26 14:30:20,2,0,0,MANTENIMIENTO
2026-02-26 14:30:20,3,97.12,138.11,OK
2026-02-26 14:30:21,1,88.01,141.9,OK
2026-02-26 14:30:21,2,0,0,MANTENIMIENTO
2026-02-26 14:30:21,3,96.85,136.65,OK
2026-02-26 14:30:22,1,87.63,140.78,OK
2026-02-26 14:30:22,2,0,0,MANTENIMIENTO
2026-02-26 14:30:22,3,96.34,136.94,OK
2026-02-26 14:30:23,1,87.98,142.24,OK
2026-02-26 14:30:23,2,0,0,MANTENIMIENTO
2026-02-26 14:30:23,3,96.27,138.16,OK
2026-02-26 14:30:24,1,88.42,140.67,OK
2026-02-26 14:30:24,2,0,0,MANTENIMIENTO
2026-02-26 14:30:24,3,96.68,138.13,OK
2026-02-26 14:30:25,1,87.76,139.24,OK
2026-02-26 14:30:25,2,0,0,MANTENIMIENTO
2026-02-26 14:30:25,3,96.79,137.82,OK
2026-02-26 14:30:26,1,87.7,140.26,OK
2026-02-26 14:30:26,2,0,0,MANTENIMIENTO
2026-02-26 14:30:26,3,96.42,137.42,OK
2026-02-26 14:30:27,1,87.86,138.15,OK
2026-02-26 14:30:27,2,0,0,MANTENIMIENTO
2026-02-26 14:30:27,3,96.42,138.89,OK
2026-02-26 14:30:28,1,87.92,141.37,OK
2026-02-26 14:30:28,2,0,0,MANTENIMIENTO
2026-02-26 14:30:28,3,96.43,138.84,OK
2026-02-26 14:30:29,1,87.98,140.61,OK
2026-02-26 14:30:29,2,0,0,MANTENIMIENTO
2026-02-26 14:30:29,3,96.33,138.05,OK
2026-02-26 14:30:30,1,88.21,141.62,OK
2026-02-26 14:30:30,2,0,0,MANTENIMIENTO
2026-02-26 14:30:30,3,96.01,138.85,OK
2026-02-26 14:30:31,1,88.52,139.06,OK
2026-02-26 14:30:31,2,0,0,MANTENIMIENTO
2026-02-26 14:30:31,3,95.54,138.27,OK
2026-02-26 14:30:32,1,88.22,140.87,OK
2026-02-26 14:30:32,2,0,0,MANTENIMIENTO
2026-02-26 14:30:32,3,96.27,138.33,OK
2026-02-26 14:30:33,1,88.36,140.47,OK
2026-02-26 14:30:33,2,0,0,MANTENIMIENTO
2026-02-26 14:30:33,3,95.94,137.38,OK
2026-02-26 14:30:34,1,88.32,141.1,OK
2026-02-26 14:30:34,2,0,0,MANTENIMIENTO
2026-02-26 14:30:34,3,95.36,137.59,OK
2026-02-26 14:30:35,1,88.23,141.87,OK
2026-02-26 14:30:35,2,0,0,MANTENIMIENTO
2026-02-26 14:30:35,3,95.57,137.89,OK
2026-02-26 14:30:36,1,88.01,140.86,OK
2026-02-26 14:30:36,2,0,0,MANTENIMIENTO
2026-02-26 14:30:36,3,95.62,138.53,OK
2026-02-26 14:30:37,1,88.21,142.03,OK
2026-02-26 14:30:37,2,0,0,MANTENIMIENTO
2026-02-26 14:30:37,3,95.81,138.3,OK
2026-02-26 14:30:38,1,87.6,142.67,OK
2026-02-26 14:30:38,2,0,0,MANTENIMIENTO
2026-02-26 14:30:38,3,95.33,138.17,OK
2026-02-26 14:30:39,1,87.84,139.7,OK
2026-02-26 14:30:39,2,0,0,MANTENIMIENTO
2026-02-26 14:30:39,3,95.24,137.65,OK
2026-02-26 14:30:40,1,87.99,141.85,OK
2026-02-26 14:30:40,2,0,0,MANTENIMIENTO
2026-02-26 14:30:40,3,95.26,137.43,OK
2026-02-26 14:30:41,1,88.13,140.14,OK
2026-02-26 14:30:41,2,0,0,MANTENIMIENTO
2026-02-26 14:30:41,3,95.41,137.85,OK
2026-02-26 14:30:42,1,88.15,141.63,OK
2026-02-26 14:30:42,2,99.59,138.33,OK
2026-02-26 14:30:42,3,95.08,137.43,OK
2026-02-26 14:30:43,1,87.63,139.95,OK
2026-02-26 14:30:43,2,99.32,138.05,OK
2026-02-26 14:30:43,3,95.31,137.33,OK
2026-02-26 14:30:44,1,87.68,141.35,OK
2026-02-26 14:30:44,2,99.64,137.18,OK
2026-02-26 14:30:44,3,95.15,138.44,OK
2026-02-26 14:30:45,1,73.02,169.5,SENSOR_FAIL
2026-02-26 14:30:45,2,100.0,138.48,OK
2026-02-26 14:30:45,3,95.39,137.85,OK
2026-02-26 14:30:46,1,73.03,145.25,OK
2026-02-26 14:30:46,2,100.0,138.06,OK
2026-02-26 14:30:46,3,95.67,138.79,OK
2026-02-26 14:30:47,1,73.04,154.87,SPIKE
2026-02-26 14:30:47,2,100.0,137.75,OK
2026-02-26 14:30:47,3,95.75,137.4,OK
2026-02-26 14:30:48,1,73.22,143.15,OK
2026-02-26 14:30:48,2,100.0,137.66,OK
2026-02-26 14:30:48,3,95.97,138.76,OK
2026-02-26 14:30:49,1,72.54,141.25,OK
2026-02-26 14:30:49,2,100.0,137.83,OK
2026-02-26 14:30:49,3,95.71,138.03,OK
2026-02-26 14:30:50,1,72.43,141.79,OK
2026-02-26 14:30:50,2,99.83,138.28,OK
2026-02-26 14:30:50,3,95.37,136.85,OK
2026-02-26 14:30:51,1,71.79,143.44,OK
2026-02-26 14:30:51,2,99.95,138.27,OK
2026-02-26 14:30:51,3,95.56,137.84,OK
2026-02-26 14:30:52,1,71.77,144.74,OK
2026-02-26 14:30:52,2,100.0,139.01,OK
2026-02-26 14:30:52,3,95.63,137.86,OK
2026-02-26 14:30:53,1,72.27,147.41,OK
2026-02-26 14:30:53,2,100.0,138.59,OK
2026-02-26 14:30:53,3,95.77,137.11,OK
2026-02-26 14:30:54,1,72.61,145.19,OK
2026-02-26 14:30:54,2,100.0,137.59,OK
2026-02-26 14:30:54,3,95.59,138.24,OK
2026-02-26 14:30:55,1,72.57,145.65,OK
2026-02-26 14:30:55,2,99.41,138.49,OK
2026-02-26 14:30:55,3,95.66,137.99,OK
2026-02-26 14:30:56,1,72.65,147.47,OK
2026-02-26 14:30:56,2,99.45,137.49,OK
2026-02-26 14:30:56,3,95.47,137.68,OK
2026-02-26 14:30:57,1,72.46,149.94,OK
2026-02-26 14:30:57,2,99.63,138.4,OK
2026-02-26 14:30:57,3,95.24,165.81,SCRAP_PART
2026-02-26 14:30:58,1,72.55,140.4,OK
2026-02-26 14:30:58,2,99.24,138.36,OK
2026-02-26 14:30:58,3,95.47,138.57,OK
2026-02-26 14:30:59,1,72.17,152.63,OK
2026-02-26 14:30:59,2,99.53,138.29,OK
2026-02-26 14:30:59,3,95.62,138.53,OK
2026-02-26 14:31:00,1,71.58,145.45,OK
2026-02-26 14:31:00,2,99.66,137.69,OK
2026-02-26 14:31:00,3,95.4,137.44,OK
2026-02-26 14:31:01,1,71.69,151.51,OK
2026-02-26 14:31:01,2,99.19,138.93,OK
2026-02-26 14:31:01,3,95.59,138.64,OK
2026-02-26 14:31:02,1,71.57,139.75,OK
2026-02-26 14:31:02,2,99.21,138.71,OK
2026-02-26 14:31:02,3,95.42,138.77,OK
2026-02-26 14:31:03,1,71.19,141.72,OK
2026-02-26 14:31:03,2,98.97,137.97,OK
2026-02-26 14:31:03,3,95.05,137.54,OK
2026-02-26 14:31:04,1,71.93,145.47,OK
2026-02-26 14:31:04,2,99.47,137.94,OK
2026-02-26 14:31:04,3,95.56,137.77,OK
2026-02-26 14:31:05,1,71.8,141.37,OK
2026-02-26 14:31:05,2,99.8,138.22,OK
2026-02-26 14:31:05,3,95.62,137.43,OK
2026-02-26 14:31:06,1,71.77,142.7,OK
2026-02-26 14:31:06,2,99.97,138.66,OK
2026-02-26 14:31:06,3,94.91,137.76,OK
2026-02-26 14:31:07,1,71.71,157.49,OK
2026-02-26 14:31:07,2,100.0,138.39,OK
2026-02-26 14:31:07,3,95.33,137.92,OK
2026-02-26 14:31:08,1,71.62,144.47,OK
2026-02-26 14:31:08,2,99.76,137.28,OK
2026-02-26 14:31:08,3,95.27,137.99,OK
2026-02-26 14:31:09,1,71.66,155.86,OK
2026-02-26 14:31:09,2,99.79,138.22,OK
2026-02-26 14:31:09,3,96.47,138.95,OK
2026-02-26 14:31:10,1,71.49,140.75,OK
2026-02-26 14:31:10,2,99.91,138.12,OK
2026-02-26 14:31:10,3,96.44,138.68,OK
2026-02-26 14:31:11,1,71.45,154.13,OK
2026-02-26 14:31:11,2,100.0,137.86,OK
2026-02-26 14:31:11,3,96.59,137.66,OK
2026-02-26 14:31:12,1,71.77,148.93,OK
2026-02-26 14:31:12,2,100.0,137.52,OK
2026-02-26 14:31:12,3,96.18,137.53,OK
2026-02-26 14:31:13,1,71.08,146.31,OK
2026-02-26 14:31:13,2,100.0,138.5,OK
2026-02-26 14:31:13,3,96.2,137.74,OK
2026-02-26 14:31:14,1,71.2,141.89,OK
2026-02-26 14:31:14,2,100.0,138.59,OK
2026-02-26 14:31:14,3,96.25,137.79,OK
2026-02-26 14:31:15,1,70.86,156.82,OK
2026-02-26 14:31:15,2,99.47,137.79,OK
2026-02-26 14:31:15,3,96.34,137.9,OK
2026-02-26 14:31:16,1,70.62,155.71,OK
2026-02-26 14:31:16,2,99.91,138.13,OK
2026-02-26 14:31:16,3,96.18,137.71,OK
2026-02-26 14:31:17,1,70.75,138.7,OK
2026-02-26 14:31:17,2,99.26,137.76,OK
2026-02-26 14:31:17,3,95.88,137.71,OK
2026-02-26 14:31:18,1,71.1,145.79,OK
2026-02-26 14:31:18,2,98.98,137.76,OK
2026-02-26 14:31:18,3,95.93,137.65,OK
2026-02-26 14:31:19,1,70.79,142.67,OK
2026-02-26 14:31:19,2,98.82,137.14,OK
2026-02-26 14:31:19,3,95.41,137.81,OK
2026-02-26 14:31:20,1,70.75,144.49,OK
2026-02-26 14:31:20,2,98.71,137.86,OK
2026-02-26 14:31:20,3,95.41,137.81,OK
2026-02-26 14:31:21,1,74.18,148.37,AJUSTE_OP
2026-02-26 14:31:21,2,98.57,139.52,OK
2026-02-26 14:31:21,3,95.95,137.92,OK
2026-02-26 14:31:22,1,73.97,141.15,OK
2026-02-26 14:31:22,2,98.52,139.06,OK
2026-02-26 14:31:22,3,95.75,137.99,OK
2026-02-26 14:31:23,1,67.69,148.83,SENSOR_FAIL
2026-02-26 14:31:23,2,99.04,138.01,OK
2026-02-26 14:31:23,3,96.65,137.52,OK
2026-02-26 14:31:24,1,67.81,146.92,OK
2026-02-26 14:31:24,2,98.97,138.63,OK
2026-02-26 14:31:24,3,96.49,138.16,OK
2026-02-26 14:31:25,1,67.34,145.32,OK
2026-02-26 14:31:25,2,98.92,136.93,OK
2026-02-26 14:31:25,3,96.42,139.23,OK
2026-02-26 14:31:26,1,67.29,141.21,OK
2026-02-26 14:31:26,2,99.19,137.34,OK
2026-02-26 14:31:26,3,96.47,138.4,OK
2026-02-26 14:31:27,1,67.16,149.93,OK
2026-02-26 14:31:27,2,98.79,137.14,OK
2026-02-26 14:31:27,3,96.23,138.52,OK
2026-02-26 14:31:28,1,67.6,142.07,OK
2026-02-26 14:31:28,2,98.89,138.66,OK
2026-02-26 14:31:28,3,96.09,138.53,OK
2026-02-26 14:31:29,1,67.94,145.3,OK
2026-02-26 14:31:29,2,98.9,138.58,OK
2026-02-26 14:31:29,3,96.16,137.34,OK
2026-02-26 14:31:30,1,68.3,141.84,OK
2026-02-26 14:31:30,2,99.59,138.07,OK
2026-02-26 14:31:30,3,96.26,138.39,OK
2026-02-26 14:31:31,1,68.06,142.07,OK
2026-02-26 14:31:31,2,99.62,137.73,OK
2026-02-26 14:31:31,3,96.08,138.73,OK
2026-02-26 14:31:32,1,68.01,148.4,OK
2026-02-26 14:31:32,2,99.59,137.68,OK
2026-02-26 14:31:32,3,95.89,137.43,OK
2026-02-26 14:31:33,1,68.12,142.09,OK
2026-02-26 14:31:33,2,99.44,137.99,OK
2026-02-26 14:31:33,3,95.65,138.45,OK
2026-02-26 14:31:34,1,68.34,146.97,OK
2026-02-26 14:31:34,2,99.08,140.33,STUCK
2026-02-26 14:31:34,3,95.69,138.02,OK
2026-02-26 14:31:35,1,68.48,148.53,OK
2026-02-26 14:31:35,2,0,0,MANTENIMIENTO
2026-02-26 14:31:35,3,96.32,139.05,OK
2026-02-26 14:31:36,1,68.33,143.78,OK
2026-02-26 14:31:36,2,0,0,MANTENIMIENTO
2026-02-26 14:31:36,3,96.32,139.1,OK
2026-02-26 14:31:37,1,67.95,152.56,OK
2026-02-26 14:31:37,2,0,0,MANTENIMIENTO
2026-02-26 14:31:37,3,96.36,138.71,OK
2026-02-26 14:31:38,1,68.18,149.99,OK
2026-02-26 14:31:38,2,0,0,MANTENIMIENTO
2026-02-26 14:31:38,3,96.06,137.05,OK
2026-02-26 14:31:39,1,68.06,150.25,OK
2026-02-26 14:31:39,2,0,0,MANTENIMIENTO
2026-02-26 14:31:39,3,96.18,136.92,OK
2026-02-26 14:31:40,1,68.07,147.53,OK
2026-02-26 14:31:40,2,0,0,MANTENIMIENTO
2026-02-26 14:31:40,3,96.43,139.15,OK
2026-02-26 14:31:41,1,67.64,139.32,OK
2026-02-26 14:31:41,2,0,0,MANTENIMIENTO
2026-02-26 14:31:41,3,96.06,137.75,OK
2026-02-26 14:31:42,1,67.44,146.78,OK
2026-02-26 14:31:42,2,0,0,MANTENIMIENTO
2026-02-26 14:31:42,3,96.16,136.99,OK
2026-02-26 14:31:43,1,54.45,152.85,SENSOR_FAIL
2026-02-26 14:31:43,2,0,0,MANTENIMIENTO
2026-02-26 14:31:43,3,96.26,139.05,OK
2026-02-26 14:31:44,1,54.29,151.41,OK
2026-02-26 14:31:44,2,0,0,MANTENIMIENTO
2026-02-26 14:31:44,3,96.11,137.82,OK
2026-02-26 14:31:45,1,53.89,147.6,OK
2026-02-26 14:31:45,2,0,0,MANTENIMIENTO
2026-02-26 14:31:45,3,95.91,138.47,OK
2026-02-26 14:31:46,1,53.6,142.71,OK
2026-02-26 14:31:46,2,0,0,MANTENIMIENTO
2026-02-26 14:31:46,3,95.71,137.31,OK
2026-02-26 14:31:47,1,53.56,154.44,OK
2026-02-26 14:31:47,2,0,0,MANTENIMIENTO
2026-02-26 14:31:47,3,95.46,137.21,OK
2026-02-26 14:31:48,1,53.74,146.48,OK
2026-02-26 14:31:48,2,0,0,MANTENIMIENTO
2026-02-26 14:31:48,3,95.36,138.05,OK
2026-02-26 14:31:49,1,54.34,147.6,OK
2026-02-26 14:31:49,2,0,0,MANTENIMIENTO
2026-02-26 14:31:49,3,94.9,136.81,OK
2026-02-26 14:31:50,1,46.69,163.22,SENSOR_FAIL
2026-02-26 14:31:50,2,0,0,MANTENIMIENTO
2026-02-26 14:31:50,3,94.61,138.2,OK
2026-02-26 14:31:51,1,46.75,157.53,OK
2026-02-26 14:31:51,2,0,0,MANTENIMIENTO
2026-02-26 14:31:51,3,94.56,137.84,OK
2026-02-26 14:31:52,1,46.81,189.3,OK
2026-02-26 14:31:52,2,0,0,MANTENIMIENTO
2026-02-26 14:31:52,3,94.37,137.95,OK
2026-02-26 14:31:53,1,47.19,173.27,OK
2026-02-26 14:31:53,2,0,0,MANTENIMIENTO
2026-02-26 14:31:53,3,94.56,138.6,OK
2026-02-26 14:31:54,1,47.42,151.95,OK
2026-02-26 14:31:54,2,0,0,MANTENIMIENTO
2026-02-26 14:31:54,3,94.25,138.19,OK
2026-02-26 14:31:55,1,47.63,130.23,OK
2026-02-26 14:31:55,2,0,0,MANTENIMIENTO
2026-02-26 14:31:55,3,93.56,137.57,OK
2026-02-26 14:31:56,1,47.51,141.98,CRITICAL
2026-02-26 14:31:56,2,0,0,MANTENIMIENTO
2026-02-26 14:31:56,3,93.86,137.47,OK
2026-02-26 14:31:57,1,47.6,170.66,CRITICAL
2026-02-26 14:31:57,2,0,0,MANTENIMIENTO
2026-02-26 14:31:57,3,94.39,138.18,OK
2026-02-26 14:31:58,1,47.82,147.44,OK
2026-02-26 14:31:58,2,0,0,MANTENIMIENTO
2026-02-26 14:31:58,3,94.15,138.55,OK
2026-02-26 14:31:59,1,47.94,165.02,CRITICAL
2026-02-26 14:31:59,2,0,0,MANTENIMIENTO
2026-02-26 14:31:59,3,94.28,139.25,OK
2026-02-26 14:32:00,1,48.44,172.88,CRITICAL
2026-02-26 14:32:00,2,0,0,MANTENIMIENTO
2026-02-26 14:32:00,3,94.25,137.98,OK
2026-02-26 14:32:01,1,47.85,171.9,OK
2026-02-26 14:32:01,2,0,0,MANTENIMIENTO
2026-02-26 14:32:01,3,94.75,138.34,OK
2026-02-26 14:32:02,1,47.81,165.36,OK
2026-02-26 14:32:02,2,0,0,MANTENIMIENTO
2026-02-26 14:32:02,3,94.47,137.84,OK
2026-02-26 14:32:03,1,47.07,163.32,OK
2026-02-26 14:32:03,2,0,0,MANTENIMIENTO
2026-02-26 14:32:03,3,94.02,138.14,OK
